anios_esc,ingocup,hrsocup,clase2
0,0,0,0
16,0,0,4
17,0,0,4
17,0,54,1
9,0,44,1
0,0,0,0
16,0,0,2
6,8600,48,1
6,5160,30,1
7,0,0,4
6,0,0,4
15,4300,34,1
9,9000,72,1
18,0,40,1
10,0,0,4
19,0,20,1
0,0,0,0
5,0,0,4
4,0,0,4
9,7740,54,1
12,0,0,4
2,2150,10,1
12,7000,40,1
6,0,0,4
9,8600,60,1
12,10400,60,1
6,0,0,4
12,4300,30,1
17,7740,6,1
10,0,0,4
11,0,0,3
9,2580,7,1
8,0,0,4
6,0,0,4
0,6450,28,1
16,0,20,1
12,6880,48,1
0,0,0,0
0,0,0,0
12,6450,30,1
8,0,0,4
0,0,0,0
0,0,0,0
11,0,0,4
0,0,0,4
9,0,0,4
6,6020,40,1
6,0,0,4
0,0,0,0
0,0,0,0
12,9890,48,1
12,7740,45,1
9,0,0,4
7,6450,36,1
2,0,0,4
0,0,0,0
12,0,60,1
16,8000,20,1
13,0,7,1
15,0,0,4
0,0,0,0
8,0,0,4
6,0,0,4
17,20000,50,1
9,0,0,4
7,0,0,4
0,0,0,0
17,17200,54,1
12,0,0,4
6,0,0,4
17,11610,46,1
9,2150,18,1
6,0,0,3
6,0,0,3
16,16000,60,1
17,34000,40,1
12,0,0,4
12,0,0,4
14,0,0,4
9,0,0,4
10,0,0,4
17,20000,40,1
12,11825,45,1
6,3010,49,1
12,0,49,1
17,0,0,4
17,0,0,4
17,0,35,1
99,0,0,3
17,0,0,1
0,0,0,0
6,0,0,4
17,17200,54,1
16,0,48,1
9,6450,36,1
12,3010,66,1
12,0,0,3
12,0,0,4
2,0,0,4
8,0,0,4
9,0,0,4
0,0,0,0
9,0,0,3
12,0,48,1
6,90000,35,1
15,0,40,1
0,0,0,0
8,0,0,4
6,0,0,4
12,0,0,4
0,0,0,0
6,0,0,4
12,0,20,1
0,0,0,0
0,0,0,0
9,0,0,4
9,0,0,4
0,0,0,0
0,0,0,4
17,19350,45,1
17,0,44,1
9,4515,70,1
16,12900,48,1
0,0,0,0
16,0,0,4
12,0,40,1
12,1290,16,1
0,0,0,4
12,3870,30,1
12,3010,56,1
12,0,0,4
7,0,0,4
3,0,0,4
17,50000,60,1
14,0,0,4
0,0,0,0
9,0,0,4
19,16000,40,1
9,0,0,4
0,1500,12,1
7,0,0,4
9,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
11,860,10,1
9,0,0,4
12,5600,48,1
14,0,0,4
6,0,24,1
17,0,0,4
12,0,0,4
0,0,0,0
6,0,0,3
0,0,0,0
3,0,0,4
6,2580,24,1
0,0,0,4
6,0,0,4
17,0,0,4
0,0,0,0
12,0,0,4
0,0,0,0
9,0,0,4
16,0,0,3
18,0,12,1
2,0,0,4
6,0,0,4
9,0,54,1
9,0,72,1
9,0,0,1
6,0,0,4
9,8600,48,1
12,0,0,4
0,0,0,0
9,0,63,1
13,0,0,4
17,6450,35,1
9,0,24,1
7,0,0,4
0,0,0,0
10,1505,21,1
9,8600,28,1
9,0,0,4
9,6450,48,1
14,11180,0,1
12,0,0,4
10,0,0,4
12,0,0,3
9,7740,40,1
6,0,0,4
16,0,0,3
9,5160,56,1
9,0,0,4
6,0,0,4
1,0,0,4
17,13000,40,1
0,0,0,0
0,0,0,0
0,0,0,4
6,0,0,4
16,20000,48,1
7,0,0,4
12,0,0,4
0,0,0,0
11,0,0,4
9,3225,24,1
9,0,0,4
9,10010,48,1
0,0,0,4
9,9890,9,1
0,0,0,0
16,6000,0,1
10,0,0,4
9,2150,30,1
9,0,48,1
12,0,0,4
9,0,48,1
6,0,0,4
0,0,0,0
12,21500,48,1
12,0,0,4
16,0,40,1
4,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
9,4300,36,1
0,0,0,0
15,0,0,4
6,5160,60,1
0,0,0,4
9,10750,30,1
11,0,0,4
0,0,0,0
9,1290,11,1
0,0,0,0
0,0,0,0
9,0,0,4
12,0,0,4
0,0,0,0
9,4300,24,1
9,0,0,4
0,0,0,0
12,0,0,4
9,0,0,4
17,0,40,1
10,6450,0,1
6,0,0,4
5,0,0,4
9,0,0,4
0,0,0,0
17,14000,48,1
12,0,72,1
12,10750,24,1
0,0,0,4
16,10000,15,1
9,0,36,1
6,0,0,4
9,0,0,2
17,0,0,2
0,0,0,4
9,6450,72,1
17,0,48,1
0,0,0,4
0,0,0,0
0,0,0,0
17,0,40,1
6,0,0,3
9,0,0,4
17,286,30,1
13,15000,24,1
8,0,0,4
9,0,0,3
12,0,0,3
6,1500,7,1
0,0,0,0
2,0,54,1
16,0,60,1
0,0,0,0
0,0,0,0
9,0,84,1
6,0,0,4
16,8000,40,1
0,0,0,0
12,0,0,4
6,0,0,4
9,0,0,4
9,5160,33,1
0,0,0,0
13,0,0,4
12,0,65,1
17,0,0,2
12,1720,60,1
0,0,0,0
14,10750,48,1
12,0,0,4
16,16000,50,1
13,0,45,1
0,3870,36,1
4,3010,42,1
12,4300,20,1
12,6400,30,1
18,0,12,1
0,0,0,0
12,0,77,1
14,0,0,4
0,0,0,0
9,0,0,4
12,8600,36,1
9,0,0,4
9,0,0,3
12,0,0,4
6,6020,63,1
9,1075,6,1
14,3440,48,1
12,6450,48,1
6,0,0,4
17,14000,45,1
16,16000,32,1
0,0,0,0
12,0,0,4
12,0,0,4
6,3440,60,1
9,3440,25,1
9,0,0,4
0,0,0,4
10,0,0,4
0,0,0,4
6,0,0,4
0,3600,63,1
0,0,0,0
6,0,0,4
12,0,60,1
17,0,0,4
5,0,0,4
17,0,66,1
15,7000,6,1
13,3440,32,1
0,0,0,0
9,1290,8,1
0,0,0,0
0,0,0,0
2,2580,30,1
9,0,0,4
12,7600,48,1
17,0,40,1
12,0,0,4
0,0,0,0
3,0,0,4
6,6000,49,1
4,0,0,4
13,0,0,3
9,0,42,1
12,6000,48,1
12,0,0,4
17,0,0,4
0,5160,48,1
12,0,0,4
11,1935,18,1
16,24000,35,1
0,0,0,0
6,7740,48,1
16,0,0,4
0,10750,30,1
6,0,0,4
12,0,0,4
0,0,42,1
0,0,0,0
4,0,0,4
19,0,50,1
12,7000,42,1
12,0,0,4
0,0,0,0
12,3440,54,1
0,0,0,0
12,12900,41,1
9,8600,48,1
9,15050,57,1
16,0,0,4
0,0,0,0
6,6000,40,1
11,0,0,4
9,0,0,3
9,3440,12,1
12,0,0,4
9,0,0,4
16,8600,60,1
0,0,0,0
5,0,0,4
5,0,0,4
12,8000,40,1
0,0,0,0
9,0,0,4
8,0,0,4
12,17200,51,1
17,0,0,4
0,0,0,0
6,4730,54,1
9,0,45,1
19,8600,24,1
9,0,0,4
0,0,0,0
17,14000,0,1
0,0,0,0
12,12000,40,1
9,0,40,1
16,12000,22,1
12,0,0,4
12,12040,40,1
6,6450,40,1
0,0,0,0
7,6450,36,1
13,0,0,4
12,10000,35,1
12,6880,48,1
12,0,0,4
0,0,0,0
11,4300,16,1
17,10750,91,1
12,7740,48,1
6,0,0,4
12,0,0,4
0,0,0,0
12,0,0,3
12,0,0,4
6,0,0,4
6,0,0,4
9,516,8,1
6,0,0,4
9,5160,38,1
17,0,0,4
12,2150,40,1
1,0,0,4
8,0,0,4
0,0,0,0
17,6000,25,1
8,0,0,4
9,2000,21,1
10,0,0,4
10,9288,72,1
9,1500,12,1
8,0,0,3
0,0,0,0
17,15000,35,1
6,0,0,4
0,0,0,0
0,0,0,0
12,10000,40,1
0,0,0,0
16,4300,4,1
6,3000,70,1
6,0,0,4
0,0,0,4
2,0,0,4
10,0,42,1
16,10000,32,1
6,4800,50,1
17,0,40,1
16,21500,66,1
3,0,0,4
10,5160,50,1
12,0,40,1
12,15000,70,1
12,0,0,4
15,6200,40,1
0,0,0,0
6,0,0,4
12,0,0,4
9,0,48,1
12,0,0,4
7,0,0,4
12,0,56,1
0,0,0,4
6,0,0,3
12,0,0,4
9,0,0,4
8,5160,40,1
16,7000,0,1
8,0,0,4
9,8600,48,1
10,0,60,1
12,5160,15,1
9,3010,6,1
9,2150,15,1
16,0,48,1
3,6450,60,1
14,500,12,1
6,0,40,1
10,0,0,4
17,0,0,4
9,0,0,4
6,3440,10,1
0,0,0,0
17,0,40,1
6,0,0,4
6,0,0,4
9,0,0,4
12,0,0,4
6,0,0,4
0,0,0,0
8,0,0,4
9,0,60,1
9,0,0,4
12,4515,24,1
2,0,5,1
14,8600,40,1
16,15000,47,1
16,38000,50,1
6,0,12,1
12,0,0,4
12,10750,48,1
17,7697,48,1
12,0,0,4
9,7500,42,1
6,0,0,4
0,0,0,3
12,0,0,3
16,10000,22,1
16,0,0,4
9,4300,60,1
9,0,72,1
9,6300,40,1
0,7740,27,1
7,0,0,4
6,2322,33,1
0,7740,48,1
6,10000,28,1
0,0,0,0
12,0,0,4
17,20000,0,1
6,0,0,4
6,0,0,4
0,0,0,0
4,645,16,1
11,0,0,4
12,0,0,4
13,0,0,4
0,0,0,0
9,0,0,4
15,10750,24,1
8,0,0,4
9,0,24,1
5,0,0,4
6,0,0,3
6,0,0,4
17,14000,0,1
9,6450,60,1
9,0,0,4
9,0,0,4
12,0,0,4
16,0,0,4
3,3870,21,1
12,0,0,3
12,6020,48,1
9,0,0,4
6,0,0,4
5,0,0,4
0,0,0,0
18,7000,10,1
16,0,0,3
12,0,48,1
6,0,6,1
11,0,0,4
0,0,0,0
6,4515,70,1
1,0,0,4
13,0,0,4
4,0,0,3
12,4300,48,1
17,0,0,4
12,0,0,3
9,8600,40,1
0,0,0,0
9,0,0,3
2,0,0,4
11,0,0,4
9,0,0,4
0,0,0,0
9,0,0,4
1,4600,40,1
0,600,8,1
0,0,0,0
0,0,0,0
1,0,0,4
15,0,0,4
6,0,0,4
7,0,0,4
10,0,0,3
0,0,0,0
6,6880,54,1
3,3000,36,1
4,0,0,4
6,9000,63,1
12,0,48,1
16,0,0,4
12,0,56,1
5,4300,20,1
5,0,0,4
16,12000,0,1
0,0,0,0
13,0,0,4
9,946,4,1
12,0,0,4
14,0,40,1
9,0,0,4
12,5590,6,1
12,0,0,4
0,0,0,0
9,8600,40,1
0,0,0,0
17,8600,40,1
9,0,42,1
8,0,0,4
9,0,0,3
0,0,0,0
7,0,0,4
4,0,60,1
17,0,45,1
9,0,0,4
12,0,0,4
0,0,0,0
2,0,0,4
5,0,0,4
0,0,0,0
17,0,0,4
12,12000,40,1
9,0,0,4
11,0,0,4
3,0,0,4
18,0,54,1
0,0,0,0
6,0,0,4
3,0,0,4
9,0,0,4
1,0,0,4
14,0,0,4
18,0,40,1
10,0,0,4
16,10800,22,1
16,12600,0,1
9,0,0,4
0,0,0,0
9,7740,48,1
10,0,0,4
6,0,40,1
9,0,40,1
3,3870,30,1
12,0,0,4
16,0,48,1
6,0,0,4
0,0,0,0
17,8000,35,1
6,0,0,4
0,0,0,0
12,0,0,4
6,4000,20,1
8,6020,54,1
11,0,0,3
12,6020,48,1
14,0,0,4
9,7000,60,1
3,5160,36,1
12,0,0,3
12,0,0,4
9,0,0,4
0,0,0,0
12,7000,55,1
9,12900,53,1
18,0,50,1
12,6450,30,1
9,5160,9,1
12,0,0,3
9,7310,48,1
0,0,0,0
8,0,0,4
8,0,0,4
0,0,0,0
12,10750,60,1
0,0,0,0
18,12000,40,1
2,5160,48,1
9,6020,48,1
12,0,48,1
0,0,0,0
9,6450,45,1
6,0,0,4
2,0,0,3
10,0,9,1
0,0,0,0
0,0,0,0
11,0,0,4
15,0,0,4
14,0,0,4
0,0,0,0
17,0,15,1
11,0,0,4
9,0,0,4
15,0,0,4
6,0,0,4
6,0,0,4
6,18000,48,1
0,0,0,0
12,0,40,1
16,700,30,1
0,8600,40,1
15,0,0,4
19,0,28,1
0,0,0,0
13,24000,0,1
17,5160,12,1
0,0,0,0
0,0,0,0
6,7740,54,1
0,0,0,0
16,0,30,1
9,6300,25,1
2,0,0,3
19,0,40,1
12,1720,16,1
10,9460,27,1
6,0,25,1
6,8600,48,1
8,0,0,4
12,6450,13,1
18,0,30,1
15,0,50,1
19,0,0,3
0,0,0,0
12,0,0,4
9,0,0,3
0,0,0,0
11,0,0,2
0,0,0,0
9,0,0,4
0,0,0,0
5,6020,70,1
6,4300,40,1
0,0,0,0
14,10750,44,1
0,0,0,0
12,0,0,4
9,0,0,4
9,0,0,2
12,7740,48,1
12,0,0,4
9,0,0,4
6,0,0,4
17,6450,40,1
0,0,0,0
0,0,0,0
6,860,20,1
11,0,0,4
9,0,0,4
2,0,0,4
17,0,0,3
16,0,24,1
10,0,0,4
3,0,0,4
11,9460,48,1
0,0,0,0
10,0,0,3
0,0,0,0
99,0,0,4
6,0,0,4
0,0,0,4
12,6000,36,1
11,0,45,1
12,5200,40,1
13,0,0,4
11,0,0,4
0,0,0,0
17,0,68,1
12,0,0,3
9,0,0,4
12,12900,30,1
7,0,0,4
16,4000,48,1
12,0,0,2
12,2150,16,1
16,0,0,4
7,0,0,4
9,860,0,1
0,0,0,0
13,0,0,4
10,0,0,4
6,10320,50,1
9,8170,60,1
9,0,48,1
17,8600,48,1
0,0,0,0
9,0,48,1
12,12040,48,1
17,11000,72,1
6,6020,63,1
0,0,0,0
4,0,35,1
1,0,0,4
0,0,0,0
9,0,0,4
13,0,0,4
12,0,25,1
0,0,0,0
0,0,0,0
14,0,0,4
2,5200,0,1
6,5200,0,1
5,0,0,4
0,0,0,0
9,0,0,4
12,0,0,4
0,0,0,0
5,0,0,4
9,0,42,1
9,0,0,3
9,0,0,4
16,0,40,1
12,0,46,1
9,6450,48,1
8,0,0,4
9,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
12,0,0,4
10,0,0,3
8,0,0,4
6,8600,50,1
12,15000,48,1
0,0,0,0
11,12000,15,1
0,0,0,0
9,9460,40,1
16,9000,40,1
0,0,0,0
16,0,0,4
2,0,0,4
9,0,72,1
9,0,0,4
6,0,0,4
17,6400,0,1
17,8000,0,1
8,0,0,4
17,0,40,1
0,0,0,0
13,0,0,4
12,4000,32,1
7,0,12,1
3,0,0,4
9,0,0,4
17,0,40,1
0,0,0,3
12,0,48,1
6,1290,12,1
17,0,0,4
0,0,0,0
11,8600,50,1
16,12000,40,1
9,9010,48,1
6,0,0,4
17,7740,0,1
13,3000,32,1
0,0,0,0
6,0,0,4
0,0,0,0
6,0,0,4
9,0,0,4
6,0,18,1
17,0,0,1
10,0,40,1
17,0,0,4
4,0,0,4
0,0,0,0
1,0,0,3
0,0,0,0
10,0,70,1
0,0,0,4
12,10000,40,1
0,0,0,4
9,0,0,4
6,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
9,0,0,2
0,0,0,0
12,8600,40,1
0,0,0,0
7,0,0,4
9,3225,6,1
9,1000,2,1
0,0,0,0
12,0,63,1
15,0,40,1
9,0,0,4
17,0,0,4
9,1000,70,1
9,6000,48,1
9,4300,6,1
14,0,0,4
6,0,0,4
9,0,0,4
14,0,0,3
12,3870,36,1
9,0,0,4
9,1000,28,1
12,6450,45,1
6,0,63,1
10,4300,28,1
12,0,0,4
12,0,48,1
6,6000,18,1
16,8000,55,1
5,0,0,4
9,0,0,4
11,9460,48,1
0,0,0,0
5,0,0,3
0,0,0,0
12,0,0,4
9,0,0,4
6,0,0,4
11,7740,40,1
12,0,0,4
16,0,0,4
0,0,0,0
11,0,0,4
16,0,40,1
0,0,0,0
9,3010,10,1
16,0,37,1
11,0,0,4
15,8600,40,1
17,0,40,1
0,0,0,0
13,0,0,4
16,12900,40,1
11,8600,56,1
0,0,0,4
9,6880,50,1
0,0,0,0
0,0,0,0
0,0,0,0
12,0,0,4
18,0,48,1
16,0,0,4
0,0,0,0
1,0,0,4
12,0,0,4
8,0,0,3
9,0,35,1
8,0,0,4
9,6000,54,1
6,0,0,4
8,0,0,4
16,0,0,4
0,0,0,0
12,0,0,4
11,10000,45,1
10,0,0,4
17,6450,30,1
17,10000,0,1
12,0,0,4
17,0,25,1
17,7000,0,1
9,0,0,4
6,0,0,4
0,0,0,0
18,47300,60,1
6,0,0,4
12,6400,40,1
14,7000,46,1
0,0,0,0
17,32000,35,1
17,0,0,1
0,0,0,0
12,6450,48,1
5,0,0,4
0,0,0,0
0,0,0,0
14,0,0,4
16,0,42,1
9,0,0,4
9,0,0,4
18,0,40,1
12,0,0,4
13,5160,30,1
17,0,0,4
16,0,0,4
9,0,0,3
18,0,48,1
16,0,25,1
9,0,0,4
6,0,0,4
17,0,0,4
17,20000,48,1
12,0,60,1
9,0,0,4
9,0,0,4
9,8600,15,1
12,10000,35,1
11,4300,54,1
9,0,0,4
9,0,18,1
12,9976,45,1
0,0,0,0
16,0,40,1
4,0,0,4
17,0,0,4
17,11600,40,1
17,0,0,4
13,0,48,1
12,0,0,4
5,0,0,4
9,0,0,4
14,10750,8,1
15,6000,40,1
12,0,48,1
17,0,35,1
17,0,0,2
9,0,42,1
13,0,48,1
0,0,0,0
13,0,0,4
11,0,0,4
12,4600,48,1
13,2000,12,1
9,0,0,4
0,0,0,0
9,0,0,4
0,0,0,0
16,0,0,4
9,0,46,1
12,0,0,4
15,0,20,1
0,6450,42,1
12,0,42,1
16,0,18,1
6,0,0,4
6,0,0,4
0,0,0,4
8,3096,28,1
17,0,0,4
9,0,0,4
17,0,45,1
16,0,0,4
15,0,40,1
6,0,0,4
0,0,0,0
6,0,0,4
16,0,40,1
0,0,0,0
17,8400,40,1
9,7740,48,1
8,0,0,4
12,0,0,4
0,0,0,0
14,0,0,4
12,0,0,3
9,0,24,1
5,117,9,1
13,0,0,4
9,6020,45,1
15,12000,20,1
0,0,0,0
12,3440,9,1
0,0,0,0
9,3010,30,1
17,29000,50,1
9,5160,30,1
5,0,0,4
16,0,40,1
0,0,0,0
9,0,0,3
9,0,54,1
14,0,0,4
12,0,0,4
0,0,0,0
16,2580,40,1
5,0,0,4
9,1200,66,1
17,24000,45,1
16,0,35,1
0,0,0,0
6,2064,48,1
9,0,14,1
6,0,0,4
6,1720,10,1
9,0,0,3
0,0,0,4
12,0,0,4
12,0,0,4
6,0,0,4
16,0,0,2
9,0,48,1
12,10750,25,1
9,0,0,3
0,0,0,0
14,0,0,4
9,0,0,4
10,6880,58,1
0,0,0,0
5,0,0,4
16,10000,49,1
6,0,0,4
13,0,0,4
14,0,0,4
7,0,0,4
17,0,0,3
12,0,0,3
9,4300,40,1
0,0,0,0
9,6450,48,1
12,9890,48,1
12,21500,58,1
13,0,0,4
16,10000,40,1
17,8000,10,1
17,0,40,1
0,0,0,0
11,0,0,3
17,12000,35,1
6,3000,41,1
0,0,0,0
6,0,6,1
6,0,0,4
9,0,30,1
13,15000,0,1
0,0,0,4
16,0,0,4
21,0,40,1
14,0,0,2
11,7740,60,1
9,4300,0,1
6,0,0,4
7,0,0,4
12,0,0,4
12,6200,2,1
16,0,40,1
6,0,0,4
6,0,36,1
0,0,0,0
6,0,0,3
8,0,0,4
8,8600,22,1
9,3010,15,1
9,8170,40,1
2,0,0,4
12,6020,36,1
12,6880,48,1
8,0,0,4
14,0,0,3
12,0,0,4
17,10600,30,1
9,1935,24,1
6,0,0,3
9,0,0,4
0,0,0,0
12,0,0,4
9,10000,40,1
6,0,0,4
9,0,0,4
12,3440,28,1
7,0,0,4
18,19600,40,1
12,0,0,4
17,0,40,1
12,0,42,1
0,0,0,0
8,0,0,4
17,0,48,1
15,0,0,4
6,5590,44,1
14,0,0,4
0,0,0,0
12,0,0,4
5,0,0,4
6,0,0,4
12,0,0,4
9,5160,24,1
17,8000,12,1
12,5300,48,1
7,0,0,4
9,0,54,1
10,0,0,4
7,0,0,4
12,0,0,3
0,0,0,0
9,0,0,3
12,0,0,4
12,1505,2,1
9,0,0,4
0,0,0,0
16,0,9,1
9,0,0,3
2,1720,6,1
12,0,0,4
9,0,0,4
9,0,0,4
10,0,0,3
16,0,40,1
14,0,0,2
11,8000,25,1
7,5160,48,1
9,0,0,4
12,0,36,1
0,0,0,4
12,0,48,1
12,0,0,4
13,0,0,3
8,0,0,4
9,0,0,2
9,2150,46,1
9,180,7,1
12,0,0,3
6,0,0,3
9,0,0,4
9,0,60,1
9,7600,78,1
10,0,0,4
9,0,0,3
11,1290,30,1
12,9460,48,1
9,0,0,4
3,0,0,3
6,0,0,4
15,0,0,4
0,0,0,0
0,0,0,4
0,0,0,0
0,0,0,4
0,0,0,4
11,9000,40,1
15,0,0,1
10,0,0,4
12,0,0,4
11,0,0,4
17,17000,0,1
9,5590,66,1
0,0,0,0
0,0,0,0
17,0,40,1
6,0,0,4
9,6450,36,1
0,0,0,0
6,0,0,4
0,0,0,0
7,0,0,4
0,0,0,0
10,0,0,4
9,0,0,4
16,0,30,1
12,0,51,1
0,0,0,4
9,0,0,4
8,0,0,4
17,0,0,4
0,0,0,0
0,0,0,0
9,0,0,3
9,0,0,3
6,0,0,4
17,0,0,1
0,0,0,4
12,0,0,2
16,8600,48,1
12,8600,48,1
9,0,0,4
17,0,0,4
0,0,0,4
8,0,0,4
0,0,0,3
0,0,0,0
16,0,0,3
6,860,5,1
9,4300,40,1
9,0,0,4
11,0,0,4
0,0,0,0
6,0,0,4
13,0,0,4
0,0,0,0
7,0,0,3
16,9000,40,1
12,0,60,1
0,0,0,0
18,6800,40,1
16,0,30,1
17,12900,20,1
12,5160,33,1
13,0,0,3
9,0,0,4
15,0,0,4
17,0,30,1
12,0,0,4
0,0,0,0
12,3655,36,1
9,0,0,4
0,0,0,0
0,0,0,4
12,0,0,3
16,0,48,1
12,0,0,4
16,0,0,2
8,0,0,4
16,0,0,4
9,0,0,4
9,0,0,4
9,0,0,4
6,0,0,4
0,0,0,0
12,5160,48,1
12,0,0,4
9,6000,30,1
0,0,0,0
0,0,0,0
0,0,0,0
17,13000,40,1
3,0,0,4
12,0,0,4
11,3010,70,1
9,0,0,4
15,0,0,4
17,12000,40,1
0,0,0,0
0,0,0,4
9,14620,24,1
9,0,48,1
12,0,0,4
17,16000,40,1
20,9000,25,1
15,0,0,4
9,0,0,4
11,0,0,2
14,0,0,4
6,0,0,4
0,0,0,4
6,0,30,1
17,0,0,3
8,0,0,4
12,0,0,4
17,0,0,4
9,0,0,4
9,8600,40,1
17,0,0,1
3,0,0,4
17,7000,15,1
9,0,0,4
13,0,0,4
12,0,0,4
12,0,27,1
0,0,0,4
9,8170,48,1
0,0,0,0
0,0,0,0
0,0,0,0
7,1290,12,1
11,0,11,1
17,3800,0,1
12,6020,54,1
17,0,24,1
17,0,0,4
3,0,0,4
11,11600,51,1
12,0,0,4
0,0,0,0
12,0,0,4
6,0,12,1
0,0,50,1
12,0,0,4
12,0,0,4
12,0,0,4
0,0,0,0
10,0,0,4
0,0,0,0
6,6450,48,1
12,0,0,4
0,0,0,0
13,0,0,4
12,9460,45,1
0,0,0,0
1,0,0,4
12,0,0,3
6,6450,48,1
10,0,0,3
6,3010,84,1
6,0,0,4
12,0,0,4
0,0,0,4
0,0,0,0
12,0,0,4
12,6450,50,1
9,0,36,1
0,4300,50,1
7,0,0,4
16,4300,20,1
17,0,0,4
9,0,0,4
2,0,0,4
0,1720,10,1
6,0,0,4
2,0,36,1
12,5000,45,1
10,0,0,4
10,6880,48,1
17,7000,48,1
5,0,0,4
9,1075,1,1
16,12000,30,1
17,0,36,1
12,0,0,4
12,0,0,4
9,7525,48,1
0,0,0,0
16,0,30,1
18,30000,40,1
1,2580,30,1
12,0,0,4
0,0,0,0
12,0,12,1
6,0,0,4
6,0,0,4
6,0,24,1
6,0,0,4
8,4300,75,1
13,0,20,1
9,0,25,1
9,7740,48,1
11,0,20,1
6,0,0,3
8,0,56,1
16,0,0,3
7,0,0,4
6,0,0,4
11,5160,48,1
0,0,0,0
6,0,0,4
12,600,6,1
9,0,0,4
16,0,40,1
11,0,0,3
11,5160,42,1
9,0,0,4
9,6450,0,1
12,0,48,1
9,9030,105,1
0,0,0,0
9,0,0,4
15,0,0,4
9,0,0,4
11,3870,48,1
0,0,0,0
0,0,0,0
9,0,42,1
17,0,60,1
12,0,0,4
0,0,0,0
9,0,0,4
12,0,0,4
18,8600,18,1
6,0,0,4
6,0,0,4
14,0,40,1
16,0,0,4
0,0,0,0
7,5000,24,1
17,19350,54,1
7,0,0,4
7,0,0,4
0,0,0,0
9,7740,40,1
0,0,0,0
9,0,0,4
3,0,0,4
12,0,0,4
13,11610,54,1
17,0,0,3
0,0,0,0
16,0,0,2
13,0,25,1
6,0,0,4
12,9000,0,1
12,0,0,4
17,0,0,3
16,12040,42,1
0,0,0,0
18,0,0,4
9,0,0,4
18,6000,40,1
12,6450,56,1
9,0,72,1
0,0,0,0
5,0,0,4
9,0,0,4
13,0,0,4
0,0,0,0
12,0,0,4
11,0,0,4
12,10320,56,1
12,0,40,1
5,0,0,4
9,10750,48,1
0,0,0,0
9,0,0,4
0,0,0,0
9,0,0,1
6,0,36,1
11,0,0,4
0,0,0,4
0,0,0,0
3,0,30,1
0,0,0,0
9,0,0,3
11,0,0,3
16,0,50,1
9,9460,45,1
12,0,0,4
9,0,0,4
6,0,0,4
8,5200,40,1
17,25800,40,1
0,0,0,0
9,9030,42,1
0,0,0,0
17,0,0,4
11,0,0,4
17,0,0,4
9,5160,48,1
6,3010,35,1
13,0,0,4
0,0,0,0
9,3010,14,1
6,0,0,4
3,0,0,4
9,0,0,4
12,0,0,4
12,0,0,4
17,0,0,4
11,0,0,4
3,0,0,4
16,10000,46,1
9,3440,34,1
0,0,0,0
6,0,0,4
16,8600,46,1
17,4300,18,1
11,5160,36,1
9,0,0,4
0,0,0,0
11,0,0,4
9,2400,27,1
17,1500,5,1
13,0,0,3
6,0,0,4
12,7955,60,1
0,0,0,0
12,0,0,4
0,0,0,0
3,0,0,4
16,0,0,4
12,0,0,4
17,8600,70,1
0,0,0,4
9,5160,24,1
12,0,0,4
9,0,16,1
12,0,10,1
3,0,42,1
6,0,0,4
9,5375,35,1
15,0,0,4
2,0,0,4
12,0,54,1
17,0,0,4
12,0,0,4
5,0,0,4
9,17000,35,1
16,1500,8,1
0,0,0,0
12,0,48,1
12,0,0,4
4,0,30,1
11,0,0,4
12,10750,18,1
16,0,35,1
12,6000,40,1
16,0,0,4
12,0,0,3
12,0,0,4
9,0,0,4
8,0,0,4
12,0,30,1
12,6450,53,1
12,0,0,4
9,6020,48,1
10,0,0,4
17,0,0,4
10,0,0,4
8,0,0,3
12,0,0,4
9,0,48,1
13,0,0,4
0,0,0,0
11,0,0,4
9,6880,50,1
0,0,0,0
16,16000,40,1
15,0,0,4
11,0,0,2
17,10000,40,1
19,0,0,4
6,0,0,4
17,5600,0,1
8,0,0,4
8,0,0,4
9,0,0,1
13,0,0,4
12,0,0,4
17,0,0,4
6,0,0,4
6,0,0,4
6,0,42,1
12,0,46,1
9,0,0,4
0,0,0,0
0,0,0,0
9,0,0,4
0,0,0,4
12,0,48,1
14,0,45,1
16,0,40,1
11,0,0,4
0,5160,48,1
9,0,0,4
9,0,0,4
6,0,0,4
9,6000,48,1
6,0,0,4
12,0,0,4
12,0,0,4
0,0,0,0
12,0,0,1
16,0,0,4
17,0,10,1
0,0,0,0
5,0,0,4
12,7800,50,1
0,0,0,4
12,0,0,4
17,18000,40,1
0,0,0,0
9,0,0,4
16,0,40,1
17,0,0,4
5,0,0,4
7,0,0,4
6,0,0,4
17,0,40,1
7,0,0,4
3,0,0,4
6,0,0,3
6,0,0,4
12,0,0,4
7,0,0,3
17,7200,48,1
6,8600,28,1
16,0,0,4
0,0,0,0
12,0,0,4
3,0,0,4
16,0,0,4
10,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17,0,40,1
0,0,0,0
16,0,0,4
0,0,0,0
9,6920,54,1
0,0,0,0
5,0,0,3
7,0,0,4
0,0,0,0
9,0,0,4
0,0,0,0
12,0,0,4
4,0,0,4
5,0,0,4
16,0,40,1
